region_id,기준일자,지하철_기준일자,버스_기준일자,지하철역수,지하철노선수,최근접지하철역명,최근접지하철역거리_m,버스정류소수,버스정류소_면적당,교통_매핑방법,교통_데이터출처
1141055500,2026-07-13,2026-07-13,2026-07-01,0,0,아현,238.0,16,34.885,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141056500,2026-07-13,2026-07-13,2026-07-01,3,2,충정로(경기대입구),577.0,43,38.559,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141058500,2026-07-13,2026-07-13,2026-07-01,2,2,신촌,490.0,47,17.291,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141061500,2026-07-13,2026-07-13,2026-07-01,0,0,가좌,1584.0,57,19.473,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141062000,2026-07-13,2026-07-13,2026-07-01,2,1,무악재,541.0,22,17.816,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141064000,2026-07-13,2026-07-13,2026-07-01,0,0,홍제,787.0,42,34.768,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141065500,2026-07-13,2026-07-13,2026-07-01,0,0,무악재,304.0,9,12.867,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141066000,2026-07-13,2026-07-13,2026-07-01,0,0,녹번,987.0,30,18.778,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141068500,2026-07-13,2026-07-13,2026-07-01,0,0,홍제,1046.0,71,34.241,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141069000,2026-07-13,2026-07-13,2026-07-01,1,1,가좌,376.0,16,33.671,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141070000,2026-07-13,2026-07-13,2026-07-01,0,0,가좌,1168.0,25,31.927,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141071000,2026-07-13,2026-07-13,2026-07-01,0,0,디지털미디어시티,597.0,11,19.046,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1141072000,2026-07-13,2026-07-13,2026-07-01,0,0,증산(명지대앞),443.0,36,43.671,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144055500,2026-07-13,2026-07-13,2026-07-01,2,2,애오개,419.0,17,22.719,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144056500,2026-07-13,2026-07-13,2026-07-01,2,2,애오개,500.0,37,36.327,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144058500,2026-07-13,2026-07-13,2026-07-01,2,2,마포,299.0,34,54.439,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144059000,2026-07-13,2026-07-13,2026-07-01,1,1,마포,394.0,22,27.848,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144060000,2026-07-13,2026-07-13,2026-07-01,3,3,대흥(서강대앞),476.0,31,36.575,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144061000,2026-07-13,2026-07-13,2026-07-01,0,0,대흥(서강대앞),538.0,10,20.122,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144063000,2026-07-13,2026-07-13,2026-07-01,0,0,광흥창(서강),318.0,24,30.102,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144065500,2026-07-13,2026-07-13,2026-07-01,2,1,상수,301.0,62,41.957,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144066000,2026-07-13,2026-07-13,2026-07-01,4,4,홍대입구,333.0,80,47.689,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144068000,2026-07-13,2026-07-13,2026-07-01,2,2,합정,462.0,28,16.363,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144069000,2026-07-13,2026-07-13,2026-07-01,0,0,망원,950.0,25,22.723,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144070000,2026-07-13,2026-07-13,2026-07-01,0,0,마포구청,575.0,35,51.782,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144071000,2026-07-13,2026-07-13,2026-07-01,0,0,홍대입구,717.0,22,34.005,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144072000,2026-07-13,2026-07-13,2026-07-01,0,0,망원,674.0,26,30.281,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144073000,2026-07-13,2026-07-13,2026-07-01,2,1,월드컵경기장(성산),271.0,41,20.736,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1144074000,2026-07-13,2026-07-13,2026-07-01,2,2,월드컵경기장(성산),1718.0,98,11.672,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147051000,2026-07-13,2026-07-13,2026-07-01,2,1,오목교(목동운동장앞),342.0,24,16.759,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147052000,2026-07-13,2026-07-13,2026-07-01,2,1,염창,371.0,16,15.677,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147053000,2026-07-13,2026-07-13,2026-07-01,1,1,등촌,606.0,8,15.053,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147054000,2026-07-13,2026-07-13,2026-07-01,0,0,목동,1046.0,14,24.26,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147055000,2026-07-13,2026-07-13,2026-07-01,0,0,신목동,955.0,28,15.863,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147056000,2026-07-13,2026-07-13,2026-07-01,0,0,까치산,1079.0,9,14.471,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147057000,2026-07-13,2026-07-13,2026-07-01,0,0,신정네거리,690.0,9,14.842,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147058000,2026-07-13,2026-07-13,2026-07-01,0,0,화곡,1527.0,12,13.081,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147059000,2026-07-13,2026-07-13,2026-07-01,0,0,신정네거리,1177.0,10,21.298,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147060000,2026-07-13,2026-07-13,2026-07-01,0,0,화곡,976.0,13,20.373,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147061000,2026-07-13,2026-07-13,2026-07-01,0,0,신정네거리,1053.0,12,27.029,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147061100,2026-07-13,2026-07-13,2026-07-01,0,0,신정네거리,1975.0,19,15.45,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147062000,2026-07-13,2026-07-13,2026-07-01,0,0,신정네거리,611.0,28,37.482,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147063000,2026-07-13,2026-07-13,2026-07-01,0,0,오목교(목동운동장앞),566.0,14,26.64,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147064000,2026-07-13,2026-07-13,2026-07-01,1,1,신정네거리,1390.0,57,20.693,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147065000,2026-07-13,2026-07-13,2026-07-01,1,1,신정(은행정),134.0,18,18.065,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147067000,2026-07-13,2026-07-13,2026-07-01,0,0,양천구청,521.0,19,20.208,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1147068000,2026-07-13,2026-07-13,2026-07-01,1,1,양천구청,282.0,27,21.894,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150051000,2026-07-13,2026-07-13,2026-07-01,0,0,등촌,693.0,36,20.771,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150052000,2026-07-13,2026-07-13,2026-07-01,1,1,증미,268.0,15,23.067,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150053000,2026-07-13,2026-07-13,2026-07-01,0,0,등촌,730.0,9,9.89,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150053500,2026-07-13,2026-07-13,2026-07-01,1,1,가양,730.0,49,46.244,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150054000,2026-07-13,2026-07-13,2026-07-01,2,1,까치산,556.0,27,22.563,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150055000,2026-07-13,2026-07-13,2026-07-01,0,0,까치산,683.0,28,61.634,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150056000,2026-07-13,2026-07-13,2026-07-01,0,0,우장산,559.0,9,17.26,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150057000,2026-07-13,2026-07-13,2026-07-01,0,0,까치산,1156.0,30,35.235,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150059000,2026-07-13,2026-07-13,2026-07-01,0,0,화곡,688.0,25,25.729,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150059100,2026-07-13,2026-07-13,2026-07-01,0,0,가양,1110.0,29,27.961,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150059300,2026-07-13,2026-07-13,2026-07-01,0,0,까치산,333.0,27,45.512,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150060300,2026-07-13,2026-07-13,2026-07-01,2,1,양천향교,687.0,56,11.509,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150060400,2026-07-13,2026-07-13,2026-07-01,0,0,가양,597.0,13,15.791,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150060500,2026-07-13,2026-07-13,2026-07-01,0,0,증미,385.0,14,29.643,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150061100,2026-07-13,2026-07-13,2026-07-01,1,1,우장산,996.0,58,20.1,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150061500,2026-07-13,2026-07-13,2026-07-01,1,1,우장산,472.0,28,22.21,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150062000,2026-07-13,2026-07-13,2026-07-01,3,2,김포공항,907.0,61,5.568,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150063000,2026-07-13,2026-07-13,2026-07-01,2,2,신방화,147.0,43,29.161,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150064000,2026-07-13,2026-07-13,2026-07-01,7,5,개화,690.0,33,5.363,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1150064100,2026-07-13,2026-07-13,2026-07-01,1,1,방화,672.0,18,7.039,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153051000,2026-07-13,2026-07-13,2026-07-01,3,2,도림천,475.0,32,22.992,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153052000,2026-07-13,2026-07-13,2026-07-01,0,0,구일,571.0,21,20.83,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153053000,2026-07-13,2026-07-13,2026-07-01,1,1,구로,707.0,42,24.675,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153054000,2026-07-13,2026-07-13,2026-07-01,2,2,구로디지털단지,575.0,47,45.221,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153055000,2026-07-13,2026-07-13,2026-07-01,1,1,대림(구로구청),447.0,13,24.804,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153056000,2026-07-13,2026-07-13,2026-07-01,1,1,구로,593.0,34,33.606,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153059500,2026-07-13,2026-07-13,2026-07-01,0,0,남구로,380.0,10,24.349,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153072000,2026-07-13,2026-07-13,2026-07-01,0,0,구일,765.0,31,26.947,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153073000,2026-07-13,2026-07-13,2026-07-01,0,0,양천구청,1308.0,36,35.133,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153074000,2026-07-13,2026-07-13,2026-07-01,1,1,오류동,693.0,46,34.867,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153075000,2026-07-13,2026-07-13,2026-07-01,0,0,개봉,361.0,25,31.974,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153076000,2026-07-13,2026-07-13,2026-07-01,0,0,광명사거리,842.0,22,26.576,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153077000,2026-07-13,2026-07-13,2026-07-01,1,1,오류동,419.0,14,19.255,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153078000,2026-07-13,2026-07-13,2026-07-01,1,1,천왕,150.0,58,18.961,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153079000,2026-07-13,2026-07-13,2026-07-01,2,2,온수(성공회대입구),688.0,41,15.417,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1153080000,2026-07-13,2026-07-13,2026-07-01,0,0,온수(성공회대입구),1235.0,31,21.44,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154551000,2026-07-13,2026-07-13,2026-07-01,3,2,가산디지털단지,420.0,105,41.816,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154561000,2026-07-13,2026-07-13,2026-07-01,0,0,독산,385.0,66,32.032,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154562000,2026-07-13,2026-07-13,2026-07-01,0,0,금천구청,1205.0,9,14.592,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154563000,2026-07-13,2026-07-13,2026-07-01,0,0,구로디지털단지,1089.0,22,23.547,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154564000,2026-07-13,2026-07-13,2026-07-01,0,0,독산,1343.0,15,25.399,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154567000,2026-07-13,2026-07-13,2026-07-01,1,1,금천구청,652.0,39,25.62,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154568000,2026-07-13,2026-07-13,2026-07-01,0,0,석수,2345.0,23,17.585,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154569000,2026-07-13,2026-07-13,2026-07-01,0,0,석수,647.0,16,12.694,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154570000,2026-07-13,2026-07-13,2026-07-01,0,0,금천구청,1443.0,23,28.011,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1154571000,2026-07-13,2026-07-13,2026-07-01,0,0,석수,1640.0,35,25.253,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156051500,2026-07-13,2026-07-13,2026-07-01,1,1,영등포,264.0,19,22.465,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156053500,2026-07-13,2026-07-13,2026-07-01,2,1,영등포시장,248.0,44,32.085,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
